908218213;5.08411939715252;6.97401096347931;0.999779781882251;-0.000834785570159997;-0.0110368619011922;0.0178333690028636;249.5947876;256.29019547
908384076;5.01193378205115;7.00458518806227;0.999779781882251;-0.000834785570159997;-0.0110368619011922;0.0178333690028636;249.4329834;256.20748138
908549890;4.95602233166211;7.0203451581731;0.999769963023873;-0.000820306527139584;-0.0111901205763082;0.0182778402152632;249.38291931;256.25174332
908715752;4.88744226271492;7.05546408281279;0.999761517132006;-0.000824081583139149;-0.0112383413378416;0.0187061224756159;249.37315369;256.27517319
908881615;4.86591015543588;7.03667092345402;0.999752985520672;-0.000970371182827405;-0.0112443586713866;0.0191471219293771;249.2517395;256.3310585
909047435;4.86164450768163;7.02672315245003;0.999743413281291;-0.00126197867069318;-0.0112457166586019;0.0196231166839585;249.272995;256.46292496
909213297;4.8096656418452;7.00299642484421;0.999733067142771;-0.00154924564956821;-0.011282852245024;0.0201034994161354;249.21217346;256.56580353
909379160;4.81814429282053;6.94701583405623;0.999733067142771;-0.00154924564956821;-0.011282852245024;0.0201034994161354;249.15603638;256.67462921
909545022;4.79178985805034;6.90334595349565;0.999723151360258;-0.00149496347112046;-0.0113104741309631;0.0205764667835528;249.08460999;256.66384125
909710836;4.76741389737125;6.85715602957652;0.999714679148096;-0.00136747456416928;-0.011392207139611;0.020951126842429;248.95523071;256.64967346
909876698;4.7370402535347;6.86173466615101;0.999709714476564;-0.00138978580276928;-0.0114021951462091;0.0211783546149213;248.99923706;256.63253403
910042561;4.6820019737046;6.86774784037967;0.999706737783989;-0.00190508464842932;-0.0113371113755026;0.0213166766459911;249.03636169;256.6373291
910208381;4.70081438714703;6.87502235660623;0.999713230127542;-0.00185699516951236;-0.0110712496232014;0.0211548567279279;249.08659363;256.73675537
910374243;4.71660449350892;6.87298716601184;0.999713230127542;-0.00185699516951236;-0.0110712496232014;0.0211548567279279;249.14456177;256.80638885
910540100;4.73757712038761;6.83078923911196;0.999721954398207;-0.00184412966149105;-0.0107068513955191;0.0209255142161797;249.2502594;256.83028412
910705913;4.76196906933837;6.80123801504179;0.999730605706115;-0.00167830822911224;-0.0103283796341604;0.0207155275751137;249.32624817;256.91791153
910871776;4.80687912184926;6.79109770207561;0.999740871474841;-0.00155863443018148;-0.00995161166796815;0.0204139644208422;249.29299927;256.94417572
911037638;4.83886649364346;6.75391353461712;0.999753550572961;-0.00149559329364567;-0.00957351426482684;0.0199712844482197;249.37921143;256.94235611
911203458;4.82459644206191;6.74276903999887;0.999766252555381;-0.00131523062072053;-0.00927326544956838;0.0194887181707997;249.36322021;256.89960861
911369321;4.86131664002201;6.74354113373976;0.999766252555381;-0.00131523062072053;-0.00927326544956838;0.0194887181707997;249.37068176;256.98520279
911535183;4.85468921569471;6.76168003262538;0.999775202266004;-0.00119594813481326;-0.00910916027130709;0.0191082987444734;249.38093567;257.05286789
911700997;4.85750184238228;6.72536083149605;0.999780526827014;-0.00116785393137348;-0.0090424940377328;0.0188626953935973;249.2668457;257.04643631
911866859;4.8615809602213;6.69665119418224;0.999781779139911;-0.000542260980977408;-0.00910768738651532;0.0187871339306734;249.2350769;257.10283661
912032722;4.81302908554758;6.69937997764689;0.999779760017785;-0.000181050233419591;-0.00912433846594597;0.0188976608337477;249.19197083;257.05768204
912198542;4.79926708559771;6.6754510416756;0.999777483146523;-9.81902550143635E-05;-0.00911414486911652;0.0190253829687721;249.07749939;257.11271667
912364404;4.78110264128487;6.69460866206869;0.999777483146523;-9.81902550143635E-05;-0.00911414486911652;0.0190253829687721;248.9597168;257.10417938
912530267;4.73214083063045;6.67125935251318;0.999772356401679;0.00014002993204776;-0.00909773190189501;0.0192986703398387;248.88934326;257.0774765
912696081;4.68203650049834;6.67488135937879;0.999770980049778;7.08278947532254E-05;-0.00908045991115191;0.0193801232163514;248.8218689;257.09837723
912861943;4.65218856382237;6.68621042188754;0.999772669089122;0.00024562804681026;-0.00911062659783423;0.0192728382147088;248.8099823;257.13559723
913027806;4.62338325947718;6.6773429786628;0.999771445585567;4.93932193388318E-05;-0.00912076197451074;0.0193364651376443;248.72657776;257.11426544
913193619;4.61817464078324;6.66155224191296;0.999768843218565;0.000234297258758112;-0.00911851890267783;0.0194721079081295;248.68434143;257.16811752
913359482;4.58276090754129;6.67060227853907;0.999768843218565;0.000234297258758112;-0.00911851890267783;0.0194721079081295;248.6973877;257.09306335
913525344;4.56457173000016;6.64775579237911;0.999768219736952;0.000197009159630279;-0.00911105620614115;0.0195025996628192;248.60171509;257.07848358
913691158;4.57042141781663;6.67959745545257;0.999768848156879;0.000346124699502107;-0.00912939839609882;0.0194648978611557;248.64926147;257.06783676
913857021;4.52976016991963;6.68578314964419;0.999766242234377;0.000408639196550436;-0.00911691348816403;0.0195961089877466;248.57327271;257.02720642
914022883;4.55003823174224;6.69030027807762;0.999765691370339;0.000425186084838382;-0.00911343626179436;0.0196318617875273;248.61097717;257.01649857
